date,location,new_cases,new_deaths,total_cases,total_deaths
10-01-2020,Armenia,0,0,0,0
11-01-2020,Armenia,0,0,0,0
12-01-2020,Armenia,0,0,0,0
13-01-2020,Armenia,0,0,0,0
14-01-2020,Armenia,0,0,0,0
15-01-2020,Armenia,0,0,0,0
16-01-2020,Armenia,0,0,0,0
17-01-2020,Armenia,0,0,0,0
18-01-2020,Armenia,0,0,0,0
19-01-2020,Armenia,0,0,0,0
20-01-2020,Armenia,0,0,0,0
21-01-2020,Armenia,0,0,0,0
22-01-2020,Armenia,0,0,0,0
23-01-2020,Armenia,0,0,0,0
24-01-2020,Armenia,0,0,0,0
25-01-2020,Armenia,0,0,0,0
26-01-2020,Armenia,0,0,0,0
27-01-2020,Armenia,0,0,0,0
28-01-2020,Armenia,0,0,0,0
29-01-2020,Armenia,0,0,0,0
30-01-2020,Armenia,0,0,0,0
31-01-2020,Armenia,0,0,0,0
01-02-2020,Armenia,0,0,0,0
02-02-2020,Armenia,0,0,0,0
03-02-2020,Armenia,0,0,0,0
04-02-2020,Armenia,0,0,0,0
05-02-2020,Armenia,0,0,0,0
06-02-2020,Armenia,0,0,0,0
07-02-2020,Armenia,0,0,0,0
08-02-2020,Armenia,0,0,0,0
09-02-2020,Armenia,0,0,0,0
10-02-2020,Armenia,0,0,0,0
11-02-2020,Armenia,0,0,0,0
12-02-2020,Armenia,0,0,0,0
13-02-2020,Armenia,0,0,0,0
14-02-2020,Armenia,0,0,0,0
15-02-2020,Armenia,0,0,0,0
16-02-2020,Armenia,0,0,0,0
17-02-2020,Armenia,0,0,0,0
18-02-2020,Armenia,0,0,0,0
19-02-2020,Armenia,0,0,0,0
20-02-2020,Armenia,0,0,0,0
21-02-2020,Armenia,0,0,0,0
22-02-2020,Armenia,0,0,0,0
23-02-2020,Armenia,0,0,0,0
24-02-2020,Armenia,0,0,0,0
25-02-2020,Armenia,0,0,0,0
26-02-2020,Armenia,0,0,0,0
27-02-2020,Armenia,0,0,0,0
28-02-2020,Armenia,0,0,0,0
29-02-2020,Armenia,0,0,0,0
01-03-2020,Armenia,1,0,1,0
02-03-2020,Armenia,0,0,1,0
12-03-2020,Armenia,3,0,4,0
13-03-2020,Armenia,2,0,6,0
14-03-2020,Armenia,7,0,13,0
15-03-2020,Armenia,7,0,20,0
16-03-2020,Armenia,10,0,30,0
17-03-2020,Armenia,22,0,52,0
18-03-2020,Armenia,26,0,78,0
19-03-2020,Armenia,37,0,115,0
20-03-2020,Armenia,7,0,122,0
21-03-2020,Armenia,14,0,136,0
22-03-2020,Armenia,24,0,160,0
23-03-2020,Armenia,30,0,190,0
24-03-2020,Armenia,4,0,194,0
25-03-2020,Armenia,71,0,265,0
26-03-2020,Armenia,25,0,290,0
27-03-2020,Armenia,39,1,329,1
28-03-2020,Armenia,43,0,372,1
29-03-2020,Armenia,52,2,424,3
30-03-2020,Armenia,0,0,424,3
31-03-2020,Armenia,58,0,482,3
01-04-2020,Armenia,50,0,532,3
02-04-2020,Armenia,39,0,571,3
03-04-2020,Armenia,92,1,663,4
04-04-2020,Armenia,73,3,736,7
05-04-2020,Armenia,34,0,770,7
06-04-2020,Armenia,52,0,822,7
07-04-2020,Armenia,11,1,833,8
08-04-2020,Armenia,20,0,853,8
09-04-2020,Armenia,28,1,881,9
10-04-2020,Armenia,40,1,921,10
11-04-2020,Armenia,16,1,937,11
12-04-2020,Armenia,30,2,967,13
13-04-2020,Armenia,46,0,1013,13
14-04-2020,Armenia,26,1,1039,14
15-04-2020,Armenia,72,3,1111,17
16-04-2020,Armenia,48,1,1159,18
17-04-2020,Armenia,42,1,1201,19
18-04-2020,Armenia,47,1,1248,20
19-04-2020,Armenia,43,0,1291,20
20-04-2020,Armenia,48,2,1339,22
21-04-2020,Armenia,62,2,1401,24
22-04-2020,Armenia,72,0,1473,24
23-04-2020,Armenia,50,0,1523,24
24-04-2020,Armenia,73,3,1596,27
25-04-2020,Armenia,81,1,1677,28
26-04-2020,Armenia,69,0,1746,28
27-04-2020,Armenia,62,1,1808,29
28-04-2020,Armenia,59,1,1867,30
29-04-2020,Armenia,65,0,1932,30
30-04-2020,Armenia,0,0,1932,30
01-05-2020,Armenia,134,2,2066,32
02-05-2020,Armenia,82,1,2148,33
03-05-2020,Armenia,125,0,2273,33
04-05-2020,Armenia,113,2,2386,35
05-05-2020,Armenia,121,4,2507,39
06-05-2020,Armenia,112,1,2619,40
07-05-2020,Armenia,163,0,2782,40
08-05-2020,Armenia,102,2,2884,42
09-05-2020,Armenia,145,1,3029,43
10-05-2020,Armenia,146,1,3175,44
11-05-2020,Armenia,138,1,3313,45
12-05-2020,Armenia,79,1,3392,46
13-05-2020,Armenia,146,1,3538,47
14-05-2020,Armenia,180,1,3718,48
15-05-2020,Armenia,142,1,3860,49
16-05-2020,Armenia,184,3,4044,52
17-05-2020,Armenia,239,3,4283,55
18-05-2020,Armenia,189,5,4472,60
19-05-2020,Armenia,351,1,4823,61
13-03-2020,Aruba,2,0,2,0
20-03-2020,Aruba,2,0,4,0
24-03-2020,Aruba,8,0,12,0
25-03-2020,Aruba,5,0,17,0
26-03-2020,Aruba,2,0,19,0
27-03-2020,Aruba,9,0,28,0
28-03-2020,Aruba,0,0,28,0
29-03-2020,Aruba,0,0,28,0
30-03-2020,Aruba,22,0,50,0
01-04-2020,Aruba,5,0,55,0
02-04-2020,Aruba,0,0,55,0
03-04-2020,Aruba,5,0,60,0
04-04-2020,Aruba,2,0,62,0
05-04-2020,Aruba,2,0,64,0
06-04-2020,Aruba,0,0,64,0
07-04-2020,Aruba,7,0,71,0
08-04-2020,Aruba,3,0,74,0
09-04-2020,Aruba,3,0,77,0
10-04-2020,Aruba,5,0,82,0
11-04-2020,Aruba,4,0,86,0
12-04-2020,Aruba,6,0,92,0
13-04-2020,Aruba,0,0,92,0
14-04-2020,Aruba,0,0,92,0
15-04-2020,Aruba,0,0,92,0
16-04-2020,Aruba,1,1,93,1
17-04-2020,Aruba,2,0,95,1
18-04-2020,Aruba,1,1,96,2
19-04-2020,Aruba,0,0,96,2
20-04-2020,Aruba,1,0,97,2
21-04-2020,Aruba,0,0,97,2
22-04-2020,Aruba,0,0,97,2
23-04-2020,Aruba,3,0,100,2
24-04-2020,Aruba,0,0,100,2
25-04-2020,Aruba,0,0,100,2
26-04-2020,Aruba,0,0,100,2
27-04-2020,Aruba,0,0,100,2
28-04-2020,Aruba,0,0,100,2
29-04-2020,Aruba,0,0,100,2
30-04-2020,Aruba,0,0,100,2
01-05-2020,Aruba,0,0,100,2
02-05-2020,Aruba,0,0,100,2
03-05-2020,Aruba,0,0,100,2
04-05-2020,Aruba,0,0,100,2
05-05-2020,Aruba,0,0,100,2
06-05-2020,Aruba,0,0,100,2
07-05-2020,Aruba,1,0,101,2
08-05-2020,Aruba,0,1,101,3
09-05-2020,Aruba,0,0,101,3
10-05-2020,Aruba,0,0,101,3
11-05-2020,Aruba,0,0,101,3
12-05-2020,Aruba,0,0,101,3
13-05-2020,Aruba,0,0,101,3
14-05-2020,Aruba,0,0,101,3
15-05-2020,Aruba,0,0,101,3
16-05-2020,Aruba,0,0,101,3
17-05-2020,Aruba,0,0,101,3
18-05-2020,Aruba,0,0,101,3
19-05-2020,Aruba,0,0,101,3
31-12-2019,Australia,0,0,0,0
01-01-2020,Australia,0,0,0,0
02-01-2020,Australia,0,0,0,0
03-01-2020,Australia,0,0,0,0
04-01-2020,Australia,0,0,0,0
05-01-2020,Australia,0,0,0,0
06-01-2020,Australia,0,0,0,0
07-01-2020,Australia,0,0,0,0
08-01-2020,Australia,0,0,0,0
09-01-2020,Australia,0,0,0,0
10-01-2020,Australia,0,0,0,0
11-01-2020,Australia,0,0,0,0
12-01-2020,Australia,0,0,0,0
13-01-2020,Australia,0,0,0,0
14-01-2020,Australia,0,0,0,0
15-01-2020,Australia,0,0,0,0
16-01-2020,Australia,0,0,0,0
17-01-2020,Australia,0,0,0,0
18-01-2020,Australia,0,0,0,0
19-01-2020,Australia,0,0,0,0
20-01-2020,Australia,0,0,0,0
21-01-2020,Australia,0,0,0,0
22-01-2020,Australia,0,0,0,0
23-01-2020,Australia,0,0,0,0
24-01-2020,Australia,0,0,0,0
25-01-2020,Australia,1,0,1,0
26-01-2020,Australia,3,0,4,0
27-01-2020,Australia,0,0,4,0
28-01-2020,Australia,0,0,4,0
29-01-2020,Australia,0,0,4,0
30-01-2020,Australia,2,0,6,0
31-01-2020,Australia,1,0,7,0
01-02-2020,Australia,2,0,9,0
02-02-2020,Australia,2,0,11,0
03-02-2020,Australia,0,0,11,0
04-02-2020,Australia,0,0,11,0
05-02-2020,Australia,1,0,12,0
06-02-2020,Australia,1,0,13,0
07-02-2020,Australia,1,0,14,0
08-02-2020,Australia,0,0,14,0
09-02-2020,Australia,0,0,14,0
10-02-2020,Australia,0,0,14,0
11-02-2020,Australia,0,0,14,0
12-02-2020,Australia,0,0,14,0
13-02-2020,Australia,0,0,14,0
14-02-2020,Australia,1,0,15,0
15-02-2020,Australia,0,0,15,0
16-02-2020,Australia,0,0,15,0
17-02-2020,Australia,0,0,15,0
18-02-2020,Australia,0,0,15,0
19-02-2020,Australia,0,0,15,0
20-02-2020,Australia,0,0,15,0
21-02-2020,Australia,2,0,17,0
22-02-2020,Australia,4,0,21,0
23-02-2020,Australia,1,0,22,0
24-02-2020,Australia,0,0,22,0
25-02-2020,Australia,0,0,22,0
26-02-2020,Australia,0,0,22,0
27-02-2020,Australia,1,0,23,0
28-02-2020,Australia,0,0,23,0
29-02-2020,Australia,2,0,25,0
01-03-2020,Australia,1,1,26,1
02-03-2020,Australia,3,0,29,1
03-03-2020,Australia,4,0,33,1
04-03-2020,Australia,8,0,41,1
05-03-2020,Australia,11,1,52,2
06-03-2020,Australia,7,0,59,2
07-03-2020,Australia,4,0,63,2
08-03-2020,Australia,11,1,74,3
09-03-2020,Australia,6,0,80,3
10-03-2020,Australia,20,0,100,3
11-03-2020,Australia,12,0,112,3
12-03-2020,Australia,14,0,126,3
13-03-2020,Australia,30,0,156,3
14-03-2020,Australia,41,0,197,3
15-03-2020,Australia,52,0,249,3
16-03-2020,Australia,49,2,298,5
17-03-2020,Australia,77,0,375,5
18-03-2020,Australia,79,0,454,5
19-03-2020,Australia,111,1,565,6
20-03-2020,Australia,144,0,709,6
21-03-2020,Australia,165,1,874,7
22-03-2020,Australia,224,0,1098,7
23-03-2020,Australia,611,0,1709,7
24-03-2020,Australia,114,0,1823,7
25-03-2020,Australia,600,1,2423,8
26-03-2020,Australia,376,3,2799,11
27-03-2020,Australia,367,2,3166,13
28-03-2020,Australia,212,0,3378,13
29-03-2020,Australia,431,1,3809,14
30-03-2020,Australia,284,2,4093,16
31-03-2020,Australia,464,3,4557,19
01-04-2020,Australia,150,1,4707,20
02-04-2020,Australia,269,1,4976,21
03-04-2020,Australia,248,2,5224,23
04-04-2020,Australia,324,7,5548,30
05-04-2020,Australia,139,4,5687,34
06-04-2020,Australia,57,2,5744,36
07-04-2020,Australia,100,6,5844,42
08-04-2020,Australia,112,3,5956,45
09-04-2020,Australia,96,5,6052,50
10-04-2020,Australia,100,2,6152,52
11-04-2020,Australia,86,2,6238,54
12-04-2020,Australia,51,3,6289,57
13-04-2020,Australia,33,4,6322,61
14-04-2020,Australia,44,0,6366,61
15-04-2020,Australia,50,0,6416,61
16-04-2020,Australia,42,2,6458,63
17-04-2020,Australia,39,0,6497,63
18-04-2020,Australia,36,4,6533,67
19-04-2020,Australia,53,2,6586,69
20-04-2020,Australia,26,1,6612,70
21-04-2020,Australia,13,1,6625,71
22-04-2020,Australia,22,3,6647,74
23-04-2020,Australia,7,0,6654,74
24-04-2020,Australia,13,1,6667,75
25-04-2020,Australia,20,4,6687,79
26-04-2020,Australia,16,2,6703,81
27-04-2020,Australia,10,2,6713,83
28-04-2020,Australia,12,1,6725,84
29-04-2020,Australia,13,4,6738,88
30-04-2020,Australia,8,2,6746,90
01-05-2020,Australia,16,2,6762,92
02-05-2020,Australia,5,1,6767,93
03-05-2020,Australia,16,0,6783,93
04-05-2020,Australia,18,2,6801,95
05-05-2020,Australia,24,0,6825,95
06-05-2020,Australia,24,1,6849,96
07-05-2020,Australia,26,1,6875,97
08-05-2020,Australia,21,0,6896,97
09-05-2020,Australia,18,0,6914,97
10-05-2020,Australia,15,0,6929,97
11-05-2020,Australia,12,0,6941,97
12-05-2020,Australia,7,0,6948,97
13-05-2020,Australia,16,0,6964,97
14-05-2020,Australia,11,1,6975,98
15-05-2020,Australia,14,0,6989,98
16-05-2020,Australia,30,0,7019,98
17-05-2020,Australia,17,0,7036,98
18-05-2020,Australia,9,0,7045,98
19-05-2020,Australia,15,1,7060,99
31-12-2019,Austria,0,0,0,0
01-01-2020,Austria,0,0,0,0
02-01-2020,Austria,0,0,0,0
03-01-2020,Austria,0,0,0,0
04-01-2020,Austria,0,0,0,0
05-01-2020,Austria,0,0,0,0
06-01-2020,Austria,0,0,0,0
07-01-2020,Austria,0,0,0,0
08-01-2020,Austria,0,0,0,0
09-01-2020,Austria,0,0,0,0
10-01-2020,Austria,0,0,0,0
11-01-2020,Austria,0,0,0,0
12-01-2020,Austria,0,0,0,0
13-01-2020,Austria,0,0,0,0
14-01-2020,Austria,0,0,0,0
15-01-2020,Austria,0,0,0,0
16-01-2020,Austria,0,0,0,0
17-01-2020,Austria,0,0,0,0
18-01-2020,Austria,0,0,0,0
19-01-2020,Austria,0,0,0,0
20-01-2020,Austria,0,0,0,0
21-01-2020,Austria,0,0,0,0
22-01-2020,Austria,0,0,0,0
23-01-2020,Austria,0,0,0,0
24-01-2020,Austria,0,0,0,0
25-01-2020,Austria,0,0,0,0
26-01-2020,Austria,0,0,0,0
27-01-2020,Austria,0,0,0,0
28-01-2020,Austria,0,0,0,0
29-01-2020,Austria,0,0,0,0
30-01-2020,Austria,0,0,0,0
31-01-2020,Austria,0,0,0,0
01-02-2020,Austria,0,0,0,0
02-02-2020,Austria,0,0,0,0
03-02-2020,Austria,0,0,0,0
04-02-2020,Austria,0,0,0,0
05-02-2020,Austria,0,0,0,0
06-02-2020,Austria,0,0,0,0
07-02-2020,Austria,0,0,0,0
08-02-2020,Austria,0,0,0,0
09-02-2020,Austria,0,0,0,0
10-02-2020,Austria,0,0,0,0
11-02-2020,Austria,0,0,0,0
12-02-2020,Austria,0,0,0,0
13-02-2020,Austria,0,0,0,0
14-02-2020,Austria,0,0,0,0
15-02-2020,Austria,0,0,0,0
16-02-2020,Austria,0,0,0,0
17-02-2020,Austria,0,0,0,0
18-02-2020,Austria,0,0,0,0
19-02-2020,Austria,0,0,0,0
20-02-2020,Austria,0,0,0,0
21-02-2020,Austria,0,0,0,0
22-02-2020,Austria,0,0,0,0
23-02-2020,Austria,0,0,0,0
24-02-2020,Austria,0,0,0,0
25-02-2020,Austria,0,0,0,0
26-02-2020,Austria,2,0,2,0
27-02-2020,Austria,0,0,2,0
28-02-2020,Austria,3,0,5,0
29-02-2020,Austria,2,0,7,0
01-03-2020,Austria,3,0,10,0
02-03-2020,Austria,4,0,14,0
03-03-2020,Austria,4,0,18,0
04-03-2020,Austria,6,0,24,0
05-03-2020,Austria,5,0,29,0
06-03-2020,Austria,12,0,41,0
07-03-2020,Austria,33,0,74,0
08-03-2020,Austria,25,0,99,0
09-03-2020,Austria,3,0,102,0
10-03-2020,Austria,29,0,131,0
11-03-2020,Austria,51,0,182,0
12-03-2020,Austria,64,0,246,0
13-03-2020,Austria,115,1,361,1
14-03-2020,Austria,143,0,504,1
15-03-2020,Austria,151,0,655,1
16-03-2020,Austria,205,0,860,1
17-03-2020,Austria,156,2,1016,3
18-03-2020,Austria,316,0,1332,3
19-03-2020,Austria,314,1,1646,4
20-03-2020,Austria,550,2,2196,6
21-03-2020,Austria,453,0,2649,6
22-03-2020,Austria,375,2,3024,8
23-03-2020,Austria,607,8,3631,16
24-03-2020,Austria,855,9,4486,25
25-03-2020,Austria,796,5,5282,30
26-03-2020,Austria,606,4,5888,34
27-03-2020,Austria,1141,18,7029,52
28-03-2020,Austria,668,16,7697,68
29-03-2020,Austria,594,0,8291,68
30-03-2020,Austria,522,18,8813,86
31-03-2020,Austria,805,22,9618,108
01-04-2020,Austria,564,20,10182,128
02-04-2020,Austria,529,18,10711,146
03-04-2020,Austria,418,12,11129,158
04-04-2020,Austria,396,10,11525,168
05-04-2020,Austria,241,18,11766,186
06-04-2020,Austria,217,18,11983,204
07-04-2020,Austria,314,16,12297,220
08-04-2020,Austria,343,23,12640,243
09-04-2020,Austria,329,30,12969,273
10-04-2020,Austria,279,22,13248,295
11-04-2020,Austria,312,24,13560,319
12-04-2020,Austria,247,18,13807,337
13-04-2020,Austria,130,13,13937,350
14-04-2020,Austria,106,18,14043,368
15-04-2020,Austria,191,16,14234,384
16-04-2020,Austria,136,9,14370,393
17-04-2020,Austria,78,17,14448,410
18-04-2020,Austria,155,21,14603,431
19-04-2020,Austria,59,12,14662,443
20-04-2020,Austria,48,9,14710,452
21-04-2020,Austria,73,10,14783,462
22-04-2020,Austria,50,1,14833,463
23-04-2020,Austria,91,31,14924,494
24-04-2020,Austria,61,14,14985,508
25-04-2020,Austria,83,5,15068,513
26-04-2020,Austria,66,23,15134,536
27-04-2020,Austria,55,6,15189,542
28-04-2020,Austria,67,7,15256,549
29-04-2020,Austria,58,20,15314,569
30-04-2020,Austria,50,11,15364,580
01-05-2020,Austria,60,4,15424,584
02-05-2020,Austria,34,5,15458,589
03-05-2020,Austria,12,7,15470,596
04-05-2020,Austria,68,2,15538,598
05-05-2020,Austria,31,2,15569,600
06-05-2020,Austria,17,6,15586,606
07-05-2020,Austria,65,2,15651,608
08-05-2020,Austria,22,1,15673,609
09-05-2020,Austria,62,5,15735,614
10-05-2020,Austria,42,1,15777,615
11-05-2020,Austria,10,3,15787,618
12-05-2020,Austria,87,2,15874,620
13-05-2020,Austria,36,3,15910,623
14-05-2020,Austria,54,1,15964,624
15-05-2020,Austria,41,2,16005,626
16-05-2020,Austria,63,2,16068,628
17-05-2020,Austria,72,0,16140,628
18-05-2020,Austria,14,1,16154,629
19-05-2020,Austria,25,0,16179,629
31-12-2019,Azerbaijan,0,0,0,0
01-01-2020,Azerbaijan,0,0,0,0
02-01-2020,Azerbaijan,0,0,0,0
03-01-2020,Azerbaijan,0,0,0,0
04-01-2020,Azerbaijan,0,0,0,0
05-01-2020,Azerbaijan,0,0,0,0
06-01-2020,Azerbaijan,0,0,0,0
07-01-2020,Azerbaijan,0,0,0,0
08-01-2020,Azerbaijan,0,0,0,0
09-01-2020,Azerbaijan,0,0,0,0
10-01-2020,Azerbaijan,0,0,0,0
11-01-2020,Azerbaijan,0,0,0,0
12-01-2020,Azerbaijan,0,0,0,0
13-01-2020,Azerbaijan,0,0,0,0
14-01-2020,Azerbaijan,0,0,0,0
15-01-2020,Azerbaijan,0,0,0,0
16-01-2020,Azerbaijan,0,0,0,0
17-01-2020,Azerbaijan,0,0,0,0
18-01-2020,Azerbaijan,0,0,0,0
19-01-2020,Azerbaijan,0,0,0,0
20-01-2020,Azerbaijan,0,0,0,0
21-01-2020,Azerbaijan,0,0,0,0
22-01-2020,Azerbaijan,0,0,0,0
23-01-2020,Azerbaijan,0,0,0,0
24-01-2020,Azerbaijan,0,0,0,0
25-01-2020,Azerbaijan,0,0,0,0
26-01-2020,Azerbaijan,0,0,0,0
27-01-2020,Azerbaijan,0,0,0,0
28-01-2020,Azerbaijan,0,0,0,0
29-01-2020,Azerbaijan,0,0,0,0
30-01-2020,Azerbaijan,0,0,0,0
31-01-2020,Azerbaijan,0,0,0,0
01-02-2020,Azerbaijan,0,0,0,0
02-02-2020,Azerbaijan,0,0,0,0
03-02-2020,Azerbaijan,0,0,0,0
04-02-2020,Azerbaijan,0,0,0,0
05-02-2020,Azerbaijan,0,0,0,0
06-02-2020,Azerbaijan,0,0,0,0
07-02-2020,Azerbaijan,0,0,0,0
08-02-2020,Azerbaijan,0,0,0,0
09-02-2020,Azerbaijan,0,0,0,0
10-02-2020,Azerbaijan,0,0,0,0
11-02-2020,Azerbaijan,0,0,0,0
12-02-2020,Azerbaijan,0,0,0,0
13-02-2020,Azerbaijan,0,0,0,0
14-02-2020,Azerbaijan,0,0,0,0
15-02-2020,Azerbaijan,0,0,0,0
16-02-2020,Azerbaijan,0,0,0,0
17-02-2020,Azerbaijan,0,0,0,0
18-02-2020,Azerbaijan,0,0,0,0
19-02-2020,Azerbaijan,0,0,0,0
20-02-2020,Azerbaijan,0,0,0,0
21-02-2020,Azerbaijan,0,0,0,0
22-02-2020,Azerbaijan,0,0,0,0
23-02-2020,Azerbaijan,0,0,0,0
24-02-2020,Azerbaijan,0,0,0,0
25-02-2020,Azerbaijan,0,0,0,0
26-02-2020,Azerbaijan,0,0,0,0
27-02-2020,Azerbaijan,0,0,0,0
28-02-2020,Azerbaijan,0,0,0,0
29-02-2020,Azerbaijan,1,0,1,0
01-03-2020,Azerbaijan,0,0,1,0
02-03-2020,Azerbaijan,2,0,3,0
06-03-2020,Azerbaijan,3,0,6,0
07-03-2020,Azerbaijan,3,0,9,0
11-03-2020,Azerbaijan,2,0,11,0
12-03-2020,Azerbaijan,2,0,13,0
13-03-2020,Azerbaijan,0,0,13,0
15-03-2020,Azerbaijan,6,0,19,0
16-03-2020,Azerbaijan,0,0,19,0
17-03-2020,Azerbaijan,0,0,19,0
18-03-2020,Azerbaijan,9,0,28,0
19-03-2020,Azerbaijan,6,0,34,0
20-03-2020,Azerbaijan,10,0,44,0
21-03-2020,Azerbaijan,0,1,44,1
22-03-2020,Azerbaijan,9,0,53,1
23-03-2020,Azerbaijan,12,0,65,1
24-03-2020,Azerbaijan,7,0,72,1
25-03-2020,Azerbaijan,15,0,87,1
26-03-2020,Azerbaijan,6,1,93,2
27-03-2020,Azerbaijan,29,1,122,3
28-03-2020,Azerbaijan,43,0,165,3
29-03-2020,Azerbaijan,17,1,182,4
30-03-2020,Azerbaijan,27,0,209,4
31-03-2020,Azerbaijan,64,0,273,4
01-04-2020,Azerbaijan,25,1,298,5
02-04-2020,Azerbaijan,61,0,359,5
03-04-2020,Azerbaijan,41,0,400,5
04-04-2020,Azerbaijan,43,0,443,5
05-04-2020,Azerbaijan,78,0,521,5
06-04-2020,Azerbaijan,63,2,584,7
07-04-2020,Azerbaijan,57,0,641,7
08-04-2020,Azerbaijan,76,1,717,8
09-04-2020,Azerbaijan,105,0,822,8
10-04-2020,Azerbaijan,104,1,926,9
11-04-2020,Azerbaijan,65,1,991,10
12-04-2020,Azerbaijan,67,1,1058,11
13-04-2020,Azerbaijan,40,0,1098,11
14-04-2020,Azerbaijan,50,1,1148,12
15-04-2020,Azerbaijan,49,1,1197,13
16-04-2020,Azerbaijan,56,0,1253,13
17-04-2020,Azerbaijan,30,2,1283,15
18-04-2020,Azerbaijan,57,0,1340,15
19-04-2020,Azerbaijan,33,3,1373,18
20-04-2020,Azerbaijan,25,1,1398,19
21-04-2020,Azerbaijan,38,0,1436,19
22-04-2020,Azerbaijan,44,1,1480,20
23-04-2020,Azerbaijan,38,0,1518,20
24-04-2020,Azerbaijan,30,0,1548,20
25-04-2020,Azerbaijan,44,1,1592,21
26-04-2020,Azerbaijan,25,0,1617,21
27-04-2020,Azerbaijan,28,0,1645,21
28-04-2020,Azerbaijan,33,1,1678,22
29-04-2020,Azerbaijan,39,0,1717,22
30-04-2020,Azerbaijan,49,1,1766,23
01-05-2020,Azerbaijan,38,1,1804,24
02-05-2020,Azerbaijan,50,1,1854,25
03-05-2020,Azerbaijan,40,0,1894,25
04-05-2020,Azerbaijan,38,0,1932,25
05-05-2020,Azerbaijan,52,1,1984,26
06-05-2020,Azerbaijan,76,0,2060,26
07-05-2020,Azerbaijan,67,2,2127,28
08-05-2020,Azerbaijan,77,0,2204,28
09-05-2020,Azerbaijan,75,0,2279,28
10-05-2020,Azerbaijan,143,3,2422,31
11-05-2020,Azerbaijan,97,1,2519,32
12-05-2020,Azerbaijan,70,0,2589,32
13-05-2020,Azerbaijan,104,1,2693,33
14-05-2020,Azerbaijan,65,2,2758,35
15-05-2020,Azerbaijan,121,0,2879,35
16-05-2020,Azerbaijan,101,1,2980,36
17-05-2020,Azerbaijan,158,0,3138,36
18-05-2020,Azerbaijan,136,3,3274,39
19-05-2020,Azerbaijan,13,1,3287,40
16-03-2020,Bahamas,1,0,1,0
17-03-2020,Bahamas,0,0,1,0
20-03-2020,Bahamas,2,0,3,0
21-03-2020,Bahamas,1,0,4,0
22-03-2020,Bahamas,0,0,4,0
23-03-2020,Bahamas,0,0,4,0
24-03-2020,Bahamas,0,0,4,0
25-03-2020,Bahamas,0,0,4,0
26-03-2020,Bahamas,1,0,5,0
27-03-2020,Bahamas,4,0,9,0
28-03-2020,Bahamas,0,0,9,0
29-03-2020,Bahamas,2,0,11,0
30-03-2020,Bahamas,3,0,14,0
31-03-2020,Bahamas,0,0,14,0
01-04-2020,Bahamas,1,0,15,0
02-04-2020,Bahamas,6,1,21,1
03-04-2020,Bahamas,3,0,24,1
04-04-2020,Bahamas,0,2,24,3
05-04-2020,Bahamas,4,1,28,4
06-04-2020,Bahamas,1,1,29,5
07-04-2020,Bahamas,4,0,33,5
08-04-2020,Bahamas,3,1,36,6
09-04-2020,Bahamas,4,1,40,7
10-04-2020,Bahamas,1,1,41,8
11-04-2020,Bahamas,1,0,42,8
12-04-2020,Bahamas,4,0,46,8
13-04-2020,Bahamas,1,0,47,8
14-04-2020,Bahamas,2,0,49,8
15-04-2020,Bahamas,0,0,49,8
16-04-2020,Bahamas,4,0,53,8
17-04-2020,Bahamas,1,1,54,9
18-04-2020,Bahamas,1,0,55,9
19-04-2020,Bahamas,3,0,58,9
20-04-2020,Bahamas,2,0,60,9
21-04-2020,Bahamas,4,0,64,9
22-04-2020,Bahamas,1,0,65,9
23-04-2020,Bahamas,5,0,70,9
24-04-2020,Bahamas,2,2,72,11
25-04-2020,Bahamas,1,0,73,11
26-04-2020,Bahamas,5,0,78,11
27-04-2020,Bahamas,2,0,80,11
28-04-2020,Bahamas,0,0,80,11
29-04-2020,Bahamas,0,0,80,11
30-04-2020,Bahamas,0,0,80,11
01-05-2020,Bahamas,1,0,81,11
02-05-2020,Bahamas,1,0,82,11
03-05-2020,Bahamas,1,0,83,11
04-05-2020,Bahamas,0,0,83,11
05-05-2020,Bahamas,0,0,83,11
06-05-2020,Bahamas,6,0,89,11
07-05-2020,Bahamas,3,0,92,11
08-05-2020,Bahamas,0,0,92,11
09-05-2020,Bahamas,0,0,92,11
10-05-2020,Bahamas,0,0,92,11
11-05-2020,Bahamas,0,0,92,11
12-05-2020,Bahamas,1,0,93,11
13-05-2020,Bahamas,0,0,93,11
14-05-2020,Bahamas,1,0,94,11
15-05-2020,Bahamas,2,0,96,11
16-05-2020,Bahamas,0,0,96,11
17-05-2020,Bahamas,0,0,96,11
18-05-2020,Bahamas,0,0,96,11
19-05-2020,Bahamas,0,0,96,11
31-12-2019,Bahrain,0,0,0,0
01-01-2020,Bahrain,0,0,0,0
02-01-2020,Bahrain,0,0,0,0
03-01-2020,Bahrain,0,0,0,0
04-01-2020,Bahrain,0,0,0,0
05-01-2020,Bahrain,0,0,0,0
06-01-2020,Bahrain,0,0,0,0
07-01-2020,Bahrain,0,0,0,0
08-01-2020,Bahrain,0,0,0,0
09-01-2020,Bahrain,0,0,0,0
10-01-2020,Bahrain,0,0,0,0
11-01-2020,Bahrain,0,0,0,0
12-01-2020,Bahrain,0,0,0,0
13-01-2020,Bahrain,0,0,0,0
14-01-2020,Bahrain,0,0,0,0
15-01-2020,Bahrain,0,0,0,0
16-01-2020,Bahrain,0,0,0,0
17-01-2020,Bahrain,0,0,0,0
18-01-2020,Bahrain,0,0,0,0
